Timestamp,Message
2025-10-27 19:07:57.812173,"IA 1 (EASY): Disparo a Rival 3 en (7, 9) - Agua"
2025-10-27 19:07:58.612185,"IA 2 (EASY): Disparo a Rival 3 en (8, 1) - Agua"
2025-10-27 19:07:59.413382,"IA 3 (EASY): Disparo a Jugador en (2, 4) - Agua"
2025-10-27 19:08:00.057924,"Jugador: Disparo a Rival 1 en (5, 5) - Agua"
2025-10-27 19:08:00.858063,"IA 1 (EASY): Disparo a Rival 2 en (6, 5) - Tocado"
2025-10-27 19:08:01.661554,"IA 2 (EASY): Disparo a Rival 3 en (1, 5) - Agua"
2025-10-27 19:08:02.463710,"IA 3 (EASY): Disparo a Rival 2 en (9, 4) - Agua"
2025-10-27 19:08:03.313785,"Jugador: Disparo a Rival 1 en (4, 6) - Tocado"
2025-10-27 19:08:04.116451,"IA 1 (EASY): Disparo a Rival 2 en (1, 5) - Agua"
2025-10-27 19:08:04.917432,"IA 2 (EASY): Disparo a Rival 1 en (8, 1) - Agua"
2025-10-27 19:08:05.718424,"IA 3 (EASY): Disparo a Rival 1 en (1, 7) - Agua"
2025-10-27 19:08:06.420499,"Jugador: Disparo a Rival 1 en (6, 6) - Agua"
2025-10-27 19:08:07.222551,"IA 1 (EASY): Disparo a Rival 3 en (3, 6) - Agua"
2025-10-27 19:08:08.023961,"IA 2 (EASY): Disparo a Rival 3 en (9, 9) - Agua"
2025-10-27 19:08:08.824195,"IA 3 (EASY): Disparo a Rival 2 en (9, 0) - Agua"
2025-10-27 19:08:09.786286,"Jugador: Disparo a Rival 1 en (3, 6) - Tocado"
2025-10-27 19:08:10.586964,"IA 1 (EASY): Disparo a Rival 3 en (1, 9) - Agua"
2025-10-27 19:08:11.389161,"IA 2 (EASY): Disparo a Rival 3 en (2, 6) - Tocado"
2025-10-27 19:08:12.190351,"IA 3 (EASY): Disparo a Rival 2 en (3, 7) - Agua"
2025-10-27 19:08:12.874197,"Jugador: Disparo a Rival 1 en (2, 6) - Hundido"
2025-10-27 19:08:13.676132,"IA 1 (EASY): Disparo a Rival 3 en (7, 4) - Agua"
2025-10-27 19:08:14.477281,"IA 2 (EASY): Disparo a Rival 3 en (7, 8) - Agua"
2025-10-27 19:08:15.278086,"IA 3 (EASY): Disparo a Rival 1 en (9, 9) - Agua"
2025-10-27 19:08:19.686939,"Jugador: Disparo a Rival 2 en (6, 4) - Tocado"
2025-10-27 19:08:20.487652,"IA 1 (EASY): Disparo a Rival 3 en (8, 0) - Tocado"
2025-10-27 19:08:21.287796,"IA 2 (EASY): Disparo a Jugador en (7, 2) - Agua"
2025-10-27 19:08:22.089906,"IA 3 (EASY): Disparo a Rival 1 en (4, 4) - Agua"
2025-10-27 19:08:23.019313,"Jugador: Disparo a Rival 2 en (6, 3) - Hundido"
2025-10-27 19:08:23.820481,"IA 1 (EASY): Disparo a Rival 3 en (2, 9) - Agua"
2025-10-27 19:08:24.623079,"IA 2 (EASY): Disparo a Rival 1 en (4, 2) - Agua"
2025-10-27 19:08:25.423776,"IA 3 (EASY): Disparo a Rival 2 en (7, 4) - Agua"
2025-10-27 19:08:25.886581,"Jugador: Disparo a Rival 2 en (6, 2) - Agua"
2025-10-27 19:08:26.687736,"IA 1 (EASY): Disparo a Rival 3 en (0, 8) - Agua"
2025-10-27 19:08:27.489140,"IA 2 (EASY): Disparo a Jugador en (3, 6) - Agua"
2025-10-27 19:08:28.290386,"IA 3 (EASY): Disparo a Jugador en (4, 8) - Agua"
2025-10-27 19:08:30.416483,"Jugador: Disparo a Rival 3 en (2, 7) - Hundido"
2025-10-27 19:08:31.218383,"IA 1 (EASY): Disparo a Rival 2 en (8, 9) - Agua"
2025-10-27 19:08:32.019254,"IA 2 (EASY): Disparo a Rival 1 en (2, 4) - Agua"
2025-10-27 19:08:32.820338,"IA 3 (EASY): Disparo a Jugador en (1, 4) - Tocado"
2025-10-27 19:08:33.159054,"Jugador: Disparo a Rival 3 en (3, 9) - Agua"
2025-10-27 19:08:33.959190,"IA 1 (EASY): Disparo a Rival 2 en (6, 6) - Agua"
2025-10-27 19:08:34.761258,"IA 2 (EASY): Disparo a Jugador en (7, 1) - Agua"
2025-10-27 19:08:35.562852,"IA 3 (EASY): Disparo a Rival 2 en (7, 9) - Agua"
2025-10-27 19:08:36.395298,"Jugador: Disparo a Rival 3 en (4, 8) - Agua"
2025-10-27 19:08:37.197749,"IA 1 (EASY): Disparo a Jugador en (8, 5) - Agua"
2025-10-27 19:08:38.000618,"IA 2 (EASY): Disparo a Rival 3 en (4, 3) - Agua"
2025-10-27 19:08:38.802493,"IA 3 (EASY): Disparo a Rival 1 en (3, 2) - Agua"
2025-10-27 19:08:39.244566,"Jugador: Disparo a Rival 3 en (5, 9) - Tocado"
2025-10-27 19:08:40.046795,"IA 1 (EASY): Disparo a Rival 2 en (5, 1) - Agua"
2025-10-27 19:08:40.847956,"IA 2 (EASY): Disparo a Rival 3 en (8, 9) - Agua"
2025-10-27 19:08:41.650158,"IA 3 (EASY): Disparo a Rival 2 en (1, 4) - Tocado"
2025-10-27 19:08:41.656846,"Jugador: Disparo a Rival 3 en (6, 9) - Hundido"
2025-10-27 19:08:42.457814,"IA 1 (EASY): Disparo a Jugador en (4, 3) - Agua"
2025-10-27 19:08:43.257950,"IA 2 (EASY): Disparo a Rival 3 en (5, 8) - Agua"
2025-10-27 19:08:44.060180,"IA 3 (EASY): Disparo a Jugador en (3, 1) - Agua"
2025-10-27 19:08:45.220080,"Jugador: Disparo a Rival 3 en (7, 0) - Tocado"
2025-10-27 19:08:46.021131,"IA 1 (EASY): Disparo a Jugador en (9, 3) - Agua"
2025-10-27 19:08:46.821722,"IA 2 (EASY): Disparo a Rival 1 en (2, 2) - Agua"
2025-10-27 19:08:47.622078,"IA 3 (EASY): Disparo a Rival 1 en (8, 8) - Agua"
2025-10-27 19:08:47.994352,"Jugador: Disparo a Rival 3 en (9, 0) - Hundido"
2025-10-27 19:08:48.795490,"IA 1 (EASY): Disparo a Jugador en (6, 5) - Agua"
2025-10-27 19:08:49.596638,"IA 2 (EASY): Disparo a Rival 3 en (9, 1) - Agua"
2025-10-27 19:08:50.397802,"IA 3 (EASY): Disparo a Jugador en (5, 0) - Agua"
2025-10-27 19:08:50.750010,"Jugador: Disparo a Rival 3 en (6, 0) - Agua"
2025-10-27 19:08:51.552427,"IA 1 (EASY): Disparo a Jugador en (9, 4) - Tocado"
2025-10-27 19:08:52.352726,"IA 2 (EASY): Disparo a Rival 1 en (0, 0) - Agua"
2025-10-27 19:08:53.154194,"IA 3 (EASY): Disparo a Rival 1 en (6, 2) - Agua"
2025-10-27 19:08:57.230856,"Jugador: Disparo a Rival 2 en (2, 4) - Agua"
2025-10-27 19:08:58.031888,"IA 1 (EASY): Disparo a Jugador en (8, 7) - Agua"
2025-10-27 19:08:58.834488,"IA 2 (EASY): Disparo a Jugador en (3, 4) - Agua"
2025-10-27 19:08:59.635548,"IA 3 (EASY): Disparo a Rival 2 en (3, 0) - Agua"
2025-10-27 19:09:00.886268,"Jugador: Disparo a Rival 2 en (1, 3) - Tocado"
2025-10-27 19:09:01.687515,"IA 1 (EASY): Disparo a Rival 2 en (0, 8) - Agua"
2025-10-27 19:09:02.487580,"IA 2 (EASY): Disparo a Rival 3 en (2, 5) - Agua"
2025-10-27 19:09:03.290261,"IA 3 (EASY): Disparo a Rival 1 en (7, 2) - Agua"
2025-10-27 19:09:04.296894,"Jugador: Disparo a Rival 2 en (1, 2) - Tocado"
2025-10-27 19:09:05.097386,"IA 1 (EASY): Disparo a Rival 2 en (1, 6) - Agua"
2025-10-27 19:09:05.900744,"IA 2 (EASY): Disparo a Rival 3 en (1, 6) - Agua"
2025-10-27 19:09:06.702000,"IA 3 (EASY): Disparo a Rival 2 en (5, 4) - Agua"
2025-10-27 19:09:07.102646,"Jugador: Disparo a Rival 2 en (1, 1) - Hundido"
2025-10-27 19:09:07.904915,"IA 1 (EASY): Disparo a Jugador en (8, 6) - Agua"
2025-10-27 19:09:08.706459,"IA 2 (EASY): Disparo a Rival 3 en (3, 8) - Agua"
2025-10-27 19:09:09.507707,"IA 3 (EASY): Disparo a Rival 2 en (8, 1) - Agua"
2025-10-27 19:09:52.119701,"Jugador: Disparo a Rival 3 en (1, 2) - Agua"
2025-10-27 19:09:52.920417,"IA 1 (EASY): Disparo a Jugador en (2, 5) - Agua"
2025-10-27 19:09:53.722684,"IA 2 (EASY): Disparo a Rival 1 en (9, 2) - Agua"
2025-10-27 19:09:54.524391,"IA 3 (EASY): Disparo a Jugador en (1, 3) - Tocado"
2025-10-27 19:09:57.242413,"Jugador: Disparo a Rival 3 en (2, 2) - Agua"
2025-10-27 19:09:58.044806,"IA 1 (EASY): Disparo a Jugador en (1, 7) - Agua"
2025-10-27 19:09:58.845855,"IA 2 (EASY): Disparo a Jugador en (9, 7) - Agua"
2025-10-27 19:09:59.647866,"IA 3 (EASY): Disparo a Jugador en (3, 0) - Agua"
2025-10-27 19:10:01.035674,"Jugador: Disparo a Rival 3 en (4, 2) - Agua"
2025-10-27 19:10:01.836896,"IA 1 (EASY): Disparo a Rival 3 en (3, 4) - Agua"
2025-10-27 19:10:02.637584,"IA 2 (EASY): Disparo a Jugador en (6, 1) - Tocado"
2025-10-27 19:10:03.437616,"IA 3 (EASY): Disparo a Rival 2 en (6, 1) - Agua"
2025-10-27 19:10:24.824231,"Jugador: Disparo a Rival 3 en (6, 4) - Agua"
2025-10-27 19:10:25.624975,"IA 1 (EASY): Disparo a Jugador en (9, 9) - Agua"
2025-10-27 19:10:26.425747,"IA 2 (EASY): Disparo a Jugador en (5, 5) - Agua"
2025-10-27 19:10:27.227154,"IA 3 (EASY): Disparo a Rival 2 en (3, 9) - Agua"
2025-10-27 19:10:28.791804,"Jugador: Disparo a Rival 3 en (7, 6) - Agua"
2025-10-27 19:10:29.594461,"IA 1 (EASY): Disparo a Rival 3 en (4, 4) - Agua"
2025-10-27 19:10:30.395589,"IA 2 (EASY): Disparo a Jugador en (8, 1) - Agua"
2025-10-27 19:10:31.197444,"IA 3 (EASY): Disparo a Jugador en (4, 5) - Agua"
2025-10-27 19:10:32.462736,"Jugador: Disparo a Rival 3 en (6, 6) - Agua"
2025-10-27 19:10:33.265712,"IA 1 (EASY): Disparo a Jugador en (6, 6) - Agua"
2025-10-27 19:10:34.067857,"IA 2 (EASY): Disparo a Rival 1 en (7, 7) - Agua"
2025-10-27 19:10:34.868624,"IA 3 (EASY): Disparo a Rival 2 en (8, 5) - Agua"
2025-10-27 19:10:38.244820,"Jugador: Disparo a Rival 3 en (5, 3) - Tocado"
2025-10-27 19:10:39.046967,"IA 1 (EASY): Disparo a Jugador en (2, 0) - Agua"
2025-10-27 19:10:39.856345,"IA 2 (EASY): Disparo a Jugador en (9, 2) - Agua"
2025-10-27 19:10:40.656642,"IA 3 (EASY): Disparo a Rival 1 en (1, 6) - Agua"
2025-10-27 19:10:48.741656,"Jugador: Disparo a Rival 3 en (5, 1) - Tocado"
2025-10-27 19:10:49.543581,"IA 1 (EASY): Disparo a Rival 3 en (0, 7) - Agua"
2025-10-27 19:10:50.346177,"IA 2 (EASY): Disparo a Rival 1 en (2, 8) - Agua"
2025-10-27 19:10:51.147968,"IA 3 (EASY): Disparo a Jugador en (5, 2) - Agua"
2025-10-27 19:10:54.007569,"Jugador: Disparo a Rival 3 en (5, 2) - Tocado"
2025-10-27 19:10:54.807881,"IA 1 (EASY): Disparo a Jugador en (3, 3) - Agua"
2025-10-27 19:10:55.610205,"IA 2 (EASY): Disparo a Rival 3 en (1, 1) - Agua"
2025-10-27 19:10:56.412453,"IA 3 (EASY): Disparo a Rival 2 en (5, 8) - Agua"
2025-10-27 19:10:58.649092,"Jugador: Disparo a Rival 3 en (5, 4) - Tocado"
2025-10-27 19:10:59.451436,"IA 1 (EASY): Disparo a Rival 3 en (7, 2) - Agua"
2025-10-27 19:11:00.253188,"IA 2 (EASY): Disparo a Rival 1 en (8, 2) - Agua"
2025-10-27 19:11:01.054341,"IA 3 (EASY): Disparo a Jugador en (0, 7) - Agua"
2025-10-27 19:11:02.466373,"Jugador: Disparo a Rival 3 en (5, 0) - Agua"
2025-10-27 19:11:03.267380,"IA 1 (EASY): Disparo a Rival 3 en (7, 5) - Agua"
2025-10-27 19:11:04.069762,"IA 2 (EASY): Disparo a Rival 1 en (6, 0) - Agua"
2025-10-27 19:11:04.872308,"IA 3 (EASY): Disparo a Jugador en (5, 4) - Agua"
2025-10-27 19:11:05.772547,"Jugador: Disparo a Rival 3 en (5, 5) - Hundido"
2025-10-27 19:11:06.573099,"IA 1 (EASY): Disparo a Rival 3 en (8, 2) - Agua"
2025-10-27 19:11:07.374289,"IA 2 (EASY): Disparo a Jugador en (4, 6) - Agua"
2025-10-27 19:11:08.175592,"IA 3 (EASY): Disparo a Jugador en (2, 1) - Agua"
2025-10-27 19:11:13.782280,"Jugador: Disparo a Rival 3 en (2, 0) - Agua"
2025-10-27 19:11:14.584450,"IA 1 (EASY): Disparo a Rival 2 en (5, 0) - Agua"
2025-10-27 19:11:15.385730,"IA 2 (EASY): Disparo a Rival 1 en (9, 0) - Agua"
2025-10-27 19:11:16.185908,"IA 3 (EASY): Disparo a Jugador en (4, 7) - Agua"
2025-10-27 19:11:16.570443,"Jugador: Disparo a Rival 3 en (3, 1) - Agua"
2025-10-27 19:11:17.372268,"IA 1 (EASY): Disparo a Jugador en (6, 3) - Agua"
2025-10-27 19:11:18.174942,"IA 2 (EASY): Disparo a Jugador en (3, 7) - Agua"
2025-10-27 19:11:18.976566,"IA 3 (EASY): Disparo a Jugador en (5, 9) - Agua"
2025-10-27 19:11:19.700253,"Jugador: Disparo a Rival 3 en (0, 2) - Agua"
2025-10-27 19:11:20.500779,"IA 1 (EASY): Disparo a Rival 2 en (2, 0) - Agua"
2025-10-27 19:11:21.301288,"IA 2 (EASY): Disparo a Jugador en (2, 2) - Agua"
2025-10-27 19:11:22.104350,"IA 3 (EASY): Disparo a Jugador en (8, 4) - Agua"
2025-10-27 19:11:22.442240,"Jugador: Disparo a Rival 3 en (0, 4) - Agua"
2025-10-27 19:11:23.243162,"IA 1 (EASY): Disparo a Rival 2 en (0, 0) - Agua"
2025-10-27 19:11:24.044552,"IA 2 (EASY): Disparo a Rival 3 en (9, 2) - Agua"
2025-10-27 19:11:24.844689,"IA 3 (EASY): Disparo a Jugador en (7, 9) - Agua"
2025-10-27 19:11:26.424588,"Jugador: Disparo a Rival 3 en (5, 7) - Tocado"
2025-10-27 19:11:27.226094,"IA 1 (EASY): Disparo a Rival 2 en (8, 7) - Tocado"
2025-10-27 19:11:28.027283,"IA 2 (EASY): Disparo a Rival 3 en (3, 3) - Agua"
2025-10-27 19:11:28.827420,"IA 3 (EASY): Disparo a Rival 2 en (3, 1) - Agua"
2025-10-27 19:11:30.300265,"Jugador: Disparo a Rival 3 en (6, 7) - Tocado"
2025-10-27 19:11:31.102367,"IA 1 (EASY): Disparo a Jugador en (0, 8) - Agua"
2025-10-27 19:11:31.904556,"IA 2 (EASY): Disparo a Rival 3 en (0, 9) - Agua"
2025-10-27 19:11:32.709714,"IA 3 (EASY): Disparo a Rival 2 en (0, 5) - Agua"
2025-10-27 19:11:38.436849,"Jugador: Disparo a Rival 3 en (7, 7) - Tocado"
2025-10-27 19:11:39.236997,"IA 1 (EASY): Disparo a Rival 2 en (2, 3) - Agua"
2025-10-27 19:11:40.040205,"IA 2 (EASY): Disparo a Jugador en (0, 3) - Agua"
2025-10-27 19:11:40.840993,"IA 3 (EASY): Disparo a Jugador en (8, 2) - Agua"
2025-10-27 19:11:41.528626,"Jugador: Disparo a Rival 3 en (8, 7) - Hundido"
2025-10-27 19:11:42.329662,"IA 1 (EASY): Disparo a Jugador en (2, 6) - Agua"
2025-10-27 19:11:43.131209,"IA 2 (EASY): Disparo a Jugador en (6, 2) - Agua"
2025-10-27 19:11:48.411634,"Jugador: Disparo a Rival 3 en (1, 3) - Agua"
2025-10-27 19:11:49.213449,"IA 1 (EASY): Disparo a Jugador en (9, 6) - Tocado"
2025-10-27 19:11:50.013677,"IA 2 (EASY): Disparo a Rival 1 en (3, 9) - Tocado"
2025-10-27 19:11:57.275063,"Jugador: Disparo a Rival 2 en (9, 7) - Agua"
2025-10-27 19:11:58.076659,"IA 1 (EASY): Disparo a Rival 2 en (9, 1) - Agua"
2025-10-27 19:11:58.878126,"IA 2 (EASY): Disparo a Jugador en (2, 7) - Agua"
2025-10-27 19:11:59.546396,"Jugador: Disparo a Rival 2 en (8, 6) - Hundido"
2025-10-27 19:12:00.349513,"IA 1 (EASY): Disparo a Rival 2 en (5, 6) - Agua"
2025-10-27 19:12:01.150731,"IA 2 (EASY): Disparo a Rival 1 en (6, 4) - Agua"
2025-10-27 19:12:13.160415,"Jugador: Disparo a Rival 1 en (4, 9) - Tocado"
2025-10-27 19:12:13.962196,"IA 1 (EASY): Disparo a Jugador en (9, 5) - Hundido"
2025-10-27 19:12:14.764434,"IA 2 (EASY): Disparo a Jugador en (5, 7) - Agua"
2025-10-27 19:12:20.023408,"Jugador: Disparo a Rival 1 en (5, 9) - Agua"
2025-10-27 19:12:20.824666,"IA 1 (EASY): Disparo a Rival 2 en (4, 4) - Tocado"
2025-10-27 19:12:21.626641,"IA 2 (EASY): Disparo a Jugador en (0, 9) - Agua"
2025-10-27 19:12:22.569150,"Jugador: Disparo a Rival 1 en (2, 9) - Hundido"
2025-10-27 19:12:23.370252,"IA 1 (EASY): Disparo a Jugador en (4, 1) - Tocado"
2025-10-27 19:12:24.173328,"IA 2 (EASY): Disparo a Rival 1 en (4, 7) - Agua"
2025-10-27 19:12:31.299948,"Jugador: Disparo a Rival 1 en (3, 0) - Tocado"
2025-10-27 19:12:32.101055,"IA 1 (EASY): Disparo a Jugador en (0, 6) - Agua"
2025-10-27 19:12:32.901621,"IA 2 (EASY): Disparo a Rival 1 en (1, 1) - Agua"
2025-10-27 19:12:34.000959,"Jugador: Disparo a Rival 1 en (4, 0) - Tocado"
2025-10-27 19:12:34.802640,"IA 1 (EASY): Disparo a Jugador en (9, 0) - Agua"
2025-10-27 19:12:35.604669,"IA 2 (EASY): Disparo a Rival 1 en (6, 8) - Agua"
2025-10-27 19:12:36.314930,"Jugador: Disparo a Rival 1 en (5, 0) - Agua"
2025-10-27 19:12:37.116082,"IA 1 (EASY): Disparo a Jugador en (6, 0) - Agua"
2025-10-27 19:12:37.916882,"IA 2 (EASY): Disparo a Rival 1 en (7, 5) - Agua"
2025-10-27 19:12:38.569651,"Jugador: Disparo a Rival 1 en (2, 0) - Hundido"
2025-10-27 19:12:39.370099,"IA 1 (EASY): Disparo a Jugador en (8, 0) - Agua"
2025-10-27 19:12:40.172922,"IA 2 (EASY): Disparo a Jugador en (8, 9) - Agua"
2025-10-27 19:12:41.985544,"Jugador: Disparo a Rival 1 en (0, 4) - Agua"
2025-10-27 19:12:42.787153,"IA 1 (EASY): Disparo a Rival 2 en (1, 7) - Agua"
2025-10-27 19:12:43.589334,"IA 2 (EASY): Disparo a Jugador en (5, 1) - Hundido"
2025-10-27 19:12:47.978909,"Jugador: Disparo a Rival 1 en (0, 7) - Tocado"
2025-10-27 19:12:48.781510,"IA 1 (EASY): Disparo a Jugador en (6, 4) - Agua"
2025-10-27 19:12:49.584195,"IA 2 (EASY): Disparo a Rival 1 en (3, 8) - Agua"
2025-10-27 19:12:50.598994,"Jugador: Disparo a Rival 1 en (0, 6) - Tocado"
2025-10-27 19:12:51.399505,"IA 1 (EASY): Disparo a Jugador en (0, 5) - Agua"
2025-10-27 19:12:52.201487,"IA 2 (EASY): Disparo a Rival 1 en (9, 7) - Agua"
2025-10-27 19:12:52.576461,"Jugador: Disparo a Rival 1 en (0, 5) - Tocado"
2025-10-27 19:12:53.378224,"IA 1 (EASY): Disparo a Jugador en (4, 0) - Agua"
2025-10-27 19:12:54.179554,"IA 2 (EASY): Disparo a Jugador en (0, 4) - Agua"
2025-10-27 19:12:54.632406,"Jugador: Disparo a Rival 1 en (0, 8) - Tocado"
2025-10-27 19:12:55.434210,"IA 1 (EASY): Disparo a Rival 2 en (9, 2) - Agua"
2025-10-27 19:12:56.234316,"IA 2 (EASY): Disparo a Jugador en (5, 6) - Agua"
2025-10-27 19:12:56.668849,"Jugador: Disparo a Rival 1 en (0, 9) - Hundido"
2025-10-27 19:12:57.470020,"IA 2 (EASY): Disparo a Jugador en (3, 8) - Agua"
2025-10-27 19:13:11.083762,"Jugador: Disparo a Rival 2 en (2, 7) - Agua"
2025-10-27 19:13:11.884925,"IA 2 (EASY): Disparo a Jugador en (4, 2) - Agua"
2025-10-27 19:13:19.320562,"Jugador: Disparo a Rival 2 en (4, 3) - Agua"
2025-10-27 19:13:20.122534,"IA 2 (EASY): Disparo a Jugador en (1, 5) - Tocado"
2025-10-27 19:13:20.906129,"Jugador: Disparo a Rival 2 en (4, 5) - Tocado"
2025-10-27 19:13:21.706468,"IA 2 (EASY): Disparo a Jugador en (6, 8) - Agua"
2025-10-27 19:13:22.270168,"Jugador: Disparo a Rival 2 en (4, 6) - Tocado"
2025-10-27 19:13:23.070446,"IA 2 (EASY): Disparo a Jugador en (0, 2) - Agua"
2025-10-27 19:13:23.655045,"Jugador: Disparo a Rival 2 en (4, 7) - Tocado"
2025-10-27 19:13:24.456223,"IA 2 (EASY): Disparo a Jugador en (7, 0) - Agua"
2025-10-27 19:13:24.896682,"Jugador: Disparo a Rival 2 en (4, 8) - Hundido"
2025-10-27 19:13:25.698976,"IA 2 (EASY): Disparo a Jugador en (2, 9) - Agua"
2025-10-27 19:13:26.519082,"Jugador: Disparo a Rival 2 en (1, 9) - Tocado"
2025-10-27 19:13:27.321740,"IA 2 (EASY): Disparo a Jugador en (1, 8) - Tocado"
2025-10-27 19:13:27.732152,"Jugador: Disparo a Rival 2 en (2, 9) - Tocado"
2025-10-27 19:13:28.532208,"IA 2 (EASY): Disparo a Jugador en (7, 7) - Tocado"
2025-10-27 19:13:29.067842,"Jugador: Disparo a Rival 2 en (0, 9) - Hundido"
2025-10-27 19:13:29.068848,"Fin de partida: Ganador: Jugador, Puntuación Jugador: 51, Puntuación IA: 6"
